show_id,country,director,cast
81014988,"India, Germany, Austria",Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari"
80102950,Thailand,Banjong Pisanthanakun,"Mario Maurer, Davika Hoorne, Nattapong Chartpong, Pongsatorn Jongwilak, Wiwat Kongrasri, Kantapat Permpoonpatcharasuk, Sean Jindachot"
70055221,Mexico,Alfonso Cuarón,"Luis de Icaza, Dobrina Liubomirova, Isabel Benet, Claudia Fernandez, Luz María Jerez, Claudia Ramírez, Astrid Hadad, Toshiro Hisaki, Daniel Giménez Cacho, Carlos Nakasone, Ricardo Dalmacci, Nevil Wilton, John Keyser, Raúl Valerio, Monserrat Ontiveros, Daniel Gimenez Cacho"
80242828,United States,Akiva Goldsman,"Shree Cooks, Frank Grillo, Anna Torv"
17672040,United States,Curtis Hanson,"Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello, John C. Reilly, Benjamin Bratt, Elizabeth Hoffman, William Lucking, Diane Delano"
81011096,,Young Jun Lee,"Um Sang-hyun, Yang Jeong-hwa, Jeon Tae-yeol, Shin Yong-woo, Lee So-young, So-yeon"
80189155,,,"Eli Shi, Phoebe Lin, Chen Wan-ting, Fan Chen-fei, Lu Hsueh-feng, Figaro Tseng, Winnie Chang, Elten Ting"
80189208,Taiwan,,"Christina Mok, River Huang, Stone Yang, April Liu, Andy Wu, Jake Hsu"
70276596,Japan,Toshiyuki Kubooka,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari, Yuki Kaji, Minako Kotobuki, Takahiro Fujiwara, Yoshiro Matsumoto, Kazuki Yao, Aki Toyosaki, Rikiya Koyama, Kenta Miyake, Nobuyuki Katsube, Houchu Ohtsuka, Takayuki Sugo"
70068739,United States,Todd S. Yellin,"Scott Cohen, Judd Hirsch, Susan Floyd, Elliot Korte, Ruben Santiago-Hudson, James Murtaugh, Ato Essandoh, Toby Poser, Diane Kagan, John Di Benedetto, Jerry Matz, Lisa Emery"
80158389,India,,Anand
80178543,Japan,,"Yudai Chiba, Ren Osugi, Fumika Baba, Yoshihiko Hakamada, Hatsunori Hasegawa, Mako Ishino"
70208520,United States,,
80061314,"United States, Senegal",Elizabeth Chai Vasarhelyi,
70036200,Japan,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Ken Narita, Akio Otsuka, Kikuko Inoue"
80139506,United States,Eli Craig,"Adam Scott, Evangeline Lilly, Bridget Everett, Owen Atlas, Chris D'Elia, Donald Faison, Clancy Brown, Tyler Labine, Kyle Bornheimer, Carla Gallo, Brad Williams, Sally Field"
80205314,India,Parambrata Chatterjee,"Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Kanchan Mullick, Kharaj Mukherjee, Gargi Roychowdhury, Deepankar De, Biswajit Chakraborty, Bharat Kaul, Rajat Ganguly"
80156939,India,Umesh Mehra,"Mithun Chakraborty, Madhuri Dixit, Suresh Oberoi, Shakti Kapoor, Pallavi Joshi, Gulshan Grover, Amrish Puri, Nutan, Jagdeep, Sharat Saxena"
80152537,Japan,Masahiko Murata,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Kazuhiko Inoue, Masaki Terasoma, Mie Sonozaki, Yuichi Nakamura, Kengo Kawanishi, Kosei Hirota, Masako Katsuki"
80045673,Japan,Masahiko Murata,"Junko Takeuchi, Kazuhiko Inoue, Chie Nakamura, Satoshi Hino, Showtaro Morikubo, Kentarô Itô, Ryoka Yuzuki, Kosuke Toriumi, Nana Mizuki, Shinji Kawada, Yoichi Masukawa, Koichi Tochika, Yukari Tamura"
70275937,Japan,Masahiko Murata,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Satoshi Hino, Toshiyuki Morikawa, Mutsumi Tamura, Mayuki Makiguchi, Kenji Hamada, Nobuaki Fukuda, Saori Hayami"
80184055,United States,"Josh Izenberg, Wynn Padula",
60034929,United States,Spike Lee,"Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell, Spike Lee, Raye Dowell, Joie Lee, S. Epatha Merkerson, Bill Lee, Cheryl Burr, Aaron Dugger"
80157134,"India, Soviet Union","Latif Faiziyev, Umesh Mehra","Zeenat Aman, Pran, Tanuja, Poonam Dhillon"
80183897,"United States, Hong Kong",Bette Gordon,"Josh Charles, Julia Stiles, Avan Jogia, Tracie Thoms, Leo Fitzpatrick, Mike Houston, Jasper Newell"
80121855,"United Kingdom, Italy, Israel, Peru, United States",Raz Degan,James Freeman
80200913,"Germany, United States, Italy",,"Alyson Leigh Rosenfeld, Dave Wills, Serra Hirsch, Erica Schroeder, Jason Griffith"
80190990,Argentina,"Mariano Cohn, Gastón Duprat",El Negro Álvarez
80118841,United Kingdom,Luke Jurevicius,Luke Jurevicius
80102579,"Canada, United States",Sean Cisterna,"Jennifer Beals, Ana Golja, Art Hindle, Jake Epstein, Ramona Milano, Trevor Tordjman, Lamar Johnson, Asha Bromfield, Sarah Fisher"
80097438,United States,Will Allen,
80111710,China,,"Chris Wang, Tammy Chen, Fan Kuang-yao, Chen Bor Jeng, Lin Mei-hsiu, Ma Nien-hsien"
80118888,United Kingdom,,
80128337,Switzerland,,"Bernard Yerlès, Roland Vouilloz, Gaspard Boesch, Alexandra Vandernoot, Marie Fontannaz, Lavinia Longhi, Baptiste Gilliéron"
80111275,Taiwan,,"Amber Kuo, James Wen, Weber Yang, Sonia Sui, Nien-Jen Wu, Kay Huang, Tsai Chen-nan, Lin Mei-hsiu"
80244311,United States,Jenny Gage,"Josephine Langford, Hero Fiennes Tiffin, Selma Blair, Inanna Sarkis, Shane Paul McGhie, Pia Mia, Khadijha Red Thunder, Dylan Arnold, Samuel Larsen, Jennifer Beals, Peter Gallagher"
81183570,United States,Kaila York,"Stacy Haiduk, Kelly Kruger, Christopher Sean, Anne Leighton, Beth Littleford, John-Paul Lavoisier, Kristoff St. John, Pallavi Sastry"
80239503,United States,Stan Lathan,Mo Amer
80031666,"United Kingdom, Ukraine, United States",Evgeny Afineevsky,
80091741,United States,Ava DuVernay,
80115464,United States,Dave Higby,Russell Peters
80113144,United States,,"Judy Greer, Jeff Gill, Erin Fitzgerald, Fred Tatasciore, Gregg Spiridellis"
80041653,"Ireland, South Africa",Richie Smyth,"Jamie Dornan, Guillaume Canet, Emmanuelle Seigner, Jason O'Mara, Mikael Persbrandt, Mark Strong, Michael McElhatton, Danny Sapani, Sam Keeley, Ronan Raftery, Mike Noble, Charlie Kelly, Conor MacNeill, Fionn O'Shea, Conor Quinlan, Jordan Mifsud"
80174918,Japan,,"Kazuyuki Okitsu, Minami Tsuda, Masaya Matsukaze, Sayaka Ohara, Rikiya Koyama, Hisako Kanemoto, Ari Ozawa, Junko Minagawa, Reina Ueda"
80189623,United States,David France,
81161487,South Korea,,"Yang Se-Jong, Woo Do‑hwan, Seolhyun, Jang Hyuk, Kim Young-chul, In Gyo-jin, Yu Oh-seong, Ahn Nae-sang"
81177367,India,Vandana Kataria,"Ali Haji, Kunal Kapoor, Muskkaan Jaferi, Hardik Thakkar, Ali Mir, Shaan Grover, M.K. Raina, Ivan Rodrigues"
81016323,Indonesia,Angga Dwimas Sasongko,"Chicco Jerikho, Abdurrahman Arif, Jajang C. Noer, Ridho Hafiedz, Leo Maitimu, Shafira Umm, Glenn Fredly, Aufa Assagaf, Burhanuddin Ohorella, Bebeto Leutually"
80198511,,,"Justin ""Alyssa Edwards"" Johnson"
80240840,"Czech Republic, United States",,Jim O'Brien
80191369,Japan,,"Konomi Suzuki, Yukari Tamura, Misaki Kuno, Chiaki Takahashi, Seiichiro Yamashita, Asami Seto, Yu Serizawa, Ai Kayano, Tsuyoshi Koyama, Yuto Suzuki, Mitsuru Ogata, Hiroshi Ito"
80242081,United Kingdom,Olaf de Fleur,"Florence Pugh, Ben Lloyd-Hughes, Celia Imrie, James Cosmo, Scott Chambers, Georgina Bevan"
80168222,United States,Tamara Jenkins,"Paul Giamatti, Kathryn Hahn, Kayli Carter, Molly Shannon, John Carroll Lynch, Denis O'Hare, Desmin Borges, Tracee Chimo, Siobhan Fallon Hogan, Emily Robinson"
80999063,,,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr"
80237905,Canada,Vincenzo Natali,"Patrick Wilson, Laysla De Oliveira, Avery Whitted, Harrison Gilbertson, Rachel Wilson, Will Buie Jr."
80117803,United States,,"Alisha Wainwright, Ja'Siah Young, Jason Ritter, Michael B. Jordan, Jazmyn Simon, Ali Ahn, Sammi Haney"
81004460,"United Kingdom, Canada, Italy",Craig Goodwill,"Analeigh Tipton, Jakob Cedergren, Marta Gastini, Jan Bijvoet, Anita Kravos, Valentin Merlet"
81016330,Indonesia,Riri Riza,"Vikri Septiawan, Rendy Ahmad, Azwir Fitrianto, Maudy Ayunda"
80203920,Taiwan,DJ Chen,"Alyssa Chia, Mavis Fan, Joseph Chang, Wang Po-chieh, Jeremiah Zhang, Chou Min-fu, Greg Hsu, Kuo Tze-cheng, Shen Hai-jung, Lu Yi-long"
80199806,"Spain, France",Dani de la Torre,"Luis Tosar, Michelle Jenner, Vicente Romero, Manolo Solo, Paco Tous, Adriana Torrebejano, Pep Tosar, Jaime Lorente, Ernesto Alterio, Fernando Cayo"
80084834,Philippines,Jerrold Tarog,"John Arcilla, Mon Confiado, Arron Villaflor, Joem Bascon, Archie Alemania, Art Acuña, Alex Medina, Nonie Buencamino, Lorenz Martinez, Jeffrey Quizon, Alvin Anson, Mylene Dizon, Bing Pimentel, Leo Martinez, Ketchup Eusebio, Ronnie Lazaro, Paulo Avelino"
80204927,Australia,,"Adriano Zumbo, Rachel Khoo"
70266684,United States,Oliver Blackburn,"Haley Bennett, Ashley Greene, Erica Ash, Lucas Till, Chris Coy, Al Vicente, Wayne Pére, Jon Arthur, Mike Seal"
81166978,South Korea,Park Joon-hwa,"Taecyeon, Kim So-hyun, Kwon Yul, Kim Sang-ho, Kang Ki-young, Lee Da-wit, Kim Min-sang, Yun Seo-hyun"
81177371,India,Saravana Rajendran,"Madhampatti Rangaraj, Shweta Tripathi, Vela Ramamoorthy, Ankur Vikal, G. Marimuthu, Sunny Charles"
81167029,South Korea,,"Shin Mina, Lee Je-hoon, Kim Ye-won, Cho Han-cheul, Baek Hyeon-jin, Kang Ki-doong, Park Joo-hee, Oh Gwang-rok"
70067230,India,Onir,"Juhi Chawla, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Gautam Kapoor"
80207446,India,"Jitendra Tiwari, Pranav Singh","Ashutosh Rana, Jimmy Shergill, Suha Gezen, Sanjay Suri, Narendra Jha, Hiten Tejwani, Eijaz Khan, Aniruddha Dave"
70185045,United States,Lee Fulkerson,
70002129,United States,Joe Camp,"Ron Moody, Patsy Garrett, Cynthia Smith"
80191665,United States,Brandon Jones,Rodney Carrington
80161921,United States,Alain Desrochers,"Antonio Banderas, Ben Kingsley, Liam McIntyre, Cung Le, Katherine de la Rocha, Chad Lindberg, Jiro Wang, Gabriella Wright, Shari Watson, John Strong"
81211714,United States,,
80224362,"France, Belgium, China, United States",Deniz Gamze Ergüven,"Halle Berry, Daniel Craig, Lamar Johnson, Kaalan Walker, Rachel Hilson, Issac Ryan Brown, Callan Farris, Serenity Reign Brown, Reece Cody, Aiden Akpan"
80092857,Canada,Robert Vince,"Makenzie Moss, Jed Rees, David DeLuise, Carla Jimenez, Tom Everett Scott, Diedrich Bader, George Newbern, Bonnie Somerville, John Ratzenberger"
80244679,"Mexico, United States",Everardo González,
80094648,"Canada, United States",Osgood Perkins,"Ruth Wilson, Bob Balaban, Lucy Boynton, Paula Prentiss"
80123741,"France, Belgium",Yvan Attal,"Yvan Attal, Benoît Poelvoorde, Charlotte Gainsbourg, Valérie Bonneton, Dany Boon, Grégory Gadebois, Denis Podalydès, François Damiens, Yamée Couture, Freya Mavor, Rivka Michaeli"
81197399,,,"Zhao Yiqin, Li Jiaqi, Li Geyang, Xu Mengyuan, Wu Shuangyi, Dong Yanlei, Vincent Wei"
70082255,"Hong Kong, China",Wilson Yip,"Donnie Yen, Nicholas Tse, Shawn Yue, Dong Jie, Li Xiaoran, Yuen Wah, Chen Kuan Tai, Xing Yu, Vincent Sze, Tommy Yuen"
80197912,United States,,"Jim Rash, Matt Duffer, Ross Duffer, Shawn Levy, David Harbour, Finn Wolfhard, Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin, Natalia Dyer, Charlie Heaton, Noah Schnapp, Joe Keery, Dacre Montgomery, Sadie Sink, Paul Reiser, Sean Astin, Randy Havens, Brett Gelman, Linnea Berthelsen"
80095197,Spain,Roger Gual,"Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón"
80045783,United States,J. Davis,"Jay Duplass, Linas Phillips, Leonora Pitts, Adam Chernick, Davie-Blue, Suzanne Ford, Tobin Bell"
81185502,China,,"Lai Kuan-lin, Zhao Jinmai, Wang Runze, Chai Wei, Wang Bowen"
80235268,"Spain, Portugal",Sergio Barrejón,"Luis Callejo, Juana Acosta, Carlo D'Ursi, Josean Bengoetxea, Bárbara Santa-Cruz, Maica Barroso, Adam Jezierski, Sergio Quintana"
81025088,India,Vijay Yelakanti,"Lakshmi Manchu, Aadarsh Balakrishna, Priyadarshi Pullikonda, Samrat Reddy, Shrikanth Iyyangar, Shrusti Dange"
80173479,United States,Katherine Dieckmann,"Holly Hunter, Carrie Coon, Kim Coates, Shane Jacobsen, Andrene Ward-Hammond, Allene Quincy, Glenne Headly"
80081372,"Israel, United States",Natalie Portman,"Natalie Portman, Gilad Kahana, Amir Tessler, Moni Moshonov, Ohad Knoller, Makram Khoury, Neta Riskin, Alexander Peleg, Rotem Keinan, Tomer Kapon"
81132444,Turkey,Ozan Açıktan,"Nehir Erdoğan, Tardu Flordun, İlker Kaleli, Serkan Keskin, Esra Bezen Bilgin, Aytaç Uşun, Cem Özeren, Caner Arçkan"
81010786,Spain,,"Hugo Silva, Álvaro Cervantes, Miki Esparbé, Jesús Castro, Sara Sálamo, Jorge Usón, Cayetana Cabezas, Pablo Béjar, Marco Cáceres, Olivia Delcán, Jorge Suquet, Daniel Holguín, Joaquín Galletero, Carolina Yuste, Ana Fernández"
81078456,"United States, United Kingdom, Germany",Billy Lyons,
81121023,,Michael Steed,"Shah Rukh Khan, David Letterman"
81061828,France,,"Artus, Noémie Honiat"
81062582,Spain,,"La Terremoto de Alcorcón, Christian Escribà"
81017316,United States,,Gaten Matarazzo
81018455,United States,Zak Hilditch,"Carmen Ejogo, Theo Rossi, Emma Greenwell, Apollonia Pratt, Debrianna Mansini, Bruce Davis"
81110383,Switzerland,Michael Steiner,"Inge Maux, Noémie Schmidt, Joel Basman, Sunnyi Melles, Udo Samel, Rachel Braunschweig, Oriana Schrage, Meytal Gal"
70218316,United States,,"Antonio Banderas, Hugh Laurie, Mike Myers, Reese Witherspoon, Seth Rogen, Kristen Schaal, Dean Edwards"
80995073,,,"Varun Thakur, Anu Menon, Rahul Subramanian, Siddharth Dudeja, Supriya Joshi, Utsav Chakraborty, Saadiya Ali, Kavya Bector, Kumar Varun"
80219941,United Kingdom,"Paul Berczeller, Mark Radice",
80062011,United States,"Chris Buck, Jennifer Lee, Patrick Osborne, Lauren MacMullan, John Kahrs, Nathan Greno, Byron Howard, Stevie Wermers, Dean Wellins, Kevin Deters, Roger Allers, Mike Gabriel, Mark Henn","Kristen Bell, Josh Gad, Jonathan Groff, Idina Menzel, Geoffrey Jones, Alfre Woodard, Carrie Harrington, Tim Hodge, David Murray, Sarah Chalke, Dave Foley, Derek Richardson, Betty White, Zachary Levi, Mandy Moore"
81075461,"Singapore, Malaysia","Glen Goei, Gavin Yap","Nur Fazura, Remy Ishak, Hisyam Hamid, Shenty Feliziana, Nam Ron, Tony Eusoff, Wan Hanafi Su"
80135414,United States,,"Morgan Spector, Alyssa Sutherland, Gus Birney, Danica Curcic, Okezie Morro, Luke Cosgrove, Darren Pettie, Russell Posner, Frances Conroy, Dan Butler, Isiah Whitlock Jr."
80017261,"Canada, Luxembourg",Sarik Andreasyan,"Hayden Christensen, Adrien Brody, Jordana Brewster, Tory Kittles, Akon, Luis Da Silva Jr., Lance E. Nichols, Joe Chrest"
80017286,United States,Noah Baumbach,"Ben Stiller, Naomi Watts, Adam Driver, Amanda Seyfried, Charles Grodin, Adam Horovitz, Dree Hemingway, Brady Corbet, Maria Dizzia, Matthew Maher, Peter Yarrow, Dean Wareham"
80039050,United States,Brett Haley,"Blythe Danner, Martin Starr, June Squibb, Rhea Perlman, Mary Kay Place, Malin Akerman, Sam Elliott, Aarti Mann, Mark Adair-Rios, Ashley Spillers"
15815343,United States,Tobe Hooper,"Gunnar Hansen, Jim Siedow, Marilyn Burns, Edwin Neal, Paul A. Partain, Teri McMinn, William Vail, John Dugan, John Henry Faulk, Allen Danziger"
70295176,United States,Daniel Benmayor,"Luciano Acuna Jr., Adam Rayner, Marie Avgeropoulos, Rafi Gavron, Taylor Lautner, Sam Medina, Amirah Vann, Johnny M. Wu, Josh Yadon, Christian Steel"
81043190,"Egypt, Austria, United States",Abu Bakr Shawky,"Rady Gamal, Ahmed Abdelhafiz, Shahira Fahmy, Shehab Ibrahim, Mohamed Abd El Azim, Osama Abdullah, Khaled Raafat, Mohamed Qishta, Shoq Emara, Mahmoud Fares"
80131240,United States,"Jedd Wider, Todd Wider",Lori Singer
70170182,India,Nagesh Kukunoor,"John Abraham, Sonal Sehgal, Prateeksha Lonkar, Girish Karnad, Farida Jalal, Ashwin Chitale, Anaitha Nair, Vikram Inamdar, Vipin Bhali, Poonam Chitale, Nagesh Kukunoor"
70082633,India,Priyadarshan,"Akshay Kumar, Vidya Balan, Ameesha Patel, Shiney Ahuja, Paresh Rawal, Rajpal Yadav, Manoj Joshi, Asrani, Vikram Gokhale, Rasika Joshi"
70109884,India,Satish Kaushik,"Himesh Reshammiya, Urmila Matondkar, Shweta Kumar, Dino Morea, Raj Babbar, Danny Denzongpa, Gulshan Grover, Rohini Hattangadi, Asrani, Smita Bansal"
70198040,India,Anees Bazmee,"Salman Khan, Asin, Paresh Rawal, Mahesh Manjrekar, Anuradha Patel, Manoj Pahwa, Manoj Joshi, Puneet Issar, Sharat Saxena, Akhilendra Mishra, Zarine Khan, Arya Babbar"
70114484,Indonesia,Riri Riza,"Cut Mini Theo, Ikranagara, Lukman Sardi, Ario Bayu, Tora Sudiro"
80169350,,,"Aenie Wong, Janelle Chin, Karena Teo, Goh Wee Ping, Sam Chong"
80066079,United States,,"David Gyasi, Christina Marie Moses, Chris Wood, Kristen Gutoskie, Claudia Black, George Young, Hanna Mangan Lawrence, Trevor St. John"
80010717,United States,Wyatt Cenac,Wyatt Cenac
81020005,Peru,"Joanna Lombardi, Bruno Ascenzo","Gisela Ponce de León, Karina Jordán, Jely Reátegui, Andrés Salas, Christopher Von Uckermann, Carlos Carlín"
80135164,United States,Zak Hilditch,"Thomas Jane, Molly Parker, Dylan Schmid, Kaitlyn Bernard, Bob Frazer, Brian d'Arcy James, Neal McDonough"
80118101,United States,"Heidi Ewing, Rachel Grady",
80184569,United States,,Kate del Castillo
80222133,,,Timothy Balme
81029301,United Kingdom,,"Charlie Brooks, Sue Johnston"
80224490,,,
81025263,United Kingdom,,Jill Halfpenny
81025317,Canada,,
70118860,,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese"
80017240,United Kingdom,Eric Idle,"John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin"
80236778,"United Kingdom, United States","Terry Hughes, Ian MacNaughton","Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Neil Innes, Carol Cleveland"
80236357,"United Kingdom, West Germany",,"Graham Chapman, John Cleese, Eric Idle, Terry Jones, Michael Palin, Connie Booth"
699257,United Kingdom,Terry Jones,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Terence Bayler, Carol Cleveland"
80237311,United States,,"John Cleese, Terry Gilliam, Terry Jones, Graham Chapman, Michael Palin, Eric Idle"
80236574,United Kingdom,Ian MacNaughton,"Steve Martin, John Cleese, Graham Chapman, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Carol Cleveland, Connie Booth"
80988048,United States,Albert Sharpe,
80046779,United States,Jay Karas,Anjelah Johnson-Reyes
80995687,,Prakash Satam,
60001650,United States,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio Calderón"
81172848,Nigeria,Omoni Oboli,"Omoni Oboli, Funke Akindele, Yul Edochie, Abayomi Alvin, Adebukola Oladipupo, Sharon Ooja, Eucharia-Anunobi Ekwu, Harriet Akinola, Michelle Dede"
81034575,"Belgium, Luxembourg, France",Thomas Vinterberg,"Matthias Schoenaerts, Léa Seydoux, Colin Firth, Peter Simonischek, August Diehl, Max von Sydow, Bjarne Henriksen, Magnus Millang, Artemiy Spiridonov"
81003997,Australia,,"Shalin Naik, Renee Lim, Sandro Demaio"
80207486,United States,,"Sam Ashe Arnold, Cole Sand, Brianna Reed, Brittany Garms, Alison Becker, Larry Bates, Tiffany Espensen, Rachel Gage, Matt Battaglia, Affion Crockett"
80232279,"United Kingdom, Canada, United States, Cayman Islands",Peter Lepeniotis,"Becky G., Josh Peck, Tara Strong, Olivia Holt, David Koechner, Jeff Dunham, Patrick Stump, Nash Grier, Madison De La Garza, George Lopez"
80239666,South Korea,Kim Jee-woon,"Gang Dong-won, Han Hyo-joo, Jung Woo-sung, Kim Mu-yeol, Han Ye-ri, Choi Min-ho, Shin Eun-soo, Kim Beop-rae, Lee Dong-ha, Jung Won-joong, Choi Jin-ho"
80144152,"Hong Kong, China",David Lam,"Louis Koo, Julian Cheung, Vic Chou, Ada Choi, Bowie Lam, Dada Chan, Janelle Sing, Lo Hoi-pang"
81035749,"United States, United Kingdom, Morocco",David Batty,"Selva Rasalingam, Karima Gouit, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef, Mohamed El Korchi, Ramdane Aala"
81035750,,David Batty,"Selva Rasalingam, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef"
80206910,United States,Ciarán Foy,"Charlie Shotwell, Lili Taylor, Kelly Reilly, Max Martini, Sadie Sink, Deneen Tyler, Katia Gomez"
81193245,,,"Kim Jae-ha, Kwon Ji-hye, Lee Bo-hee, Um Sang-hyun, Jung Yoon-jung, Kim Bo-min, Hong So-young, Hong Bum-ki, Ahn Jang-hyuk"
80990336,Spain,Daniel Sánchez Arévalo,"Biel Montoro, Nacho Sánchez, Lola Cordón, Itsaso Arana, Chani Martín, Iñigo Aranburu, Kandido Uranga, Javier Cifrián, Mamen Duch, Carolina Clemente, Jorge Cabrera, Daniel Fuster, Edgar Costas, Patxi Santamaría"
80214706,United Kingdom,Ed Perkins,
80994011,United States,Steven Soderbergh,"Meryl Streep, Gary Oldman, Antonio Banderas, Sharon Stone, James Cromwell, Jeffrey Wright, Melissa Rauch, Jeff Michalski, Jane Morris, Robert Patrick, David Schwimmer"
80208910,United States,,
81172902,Nigeria,Tope Oshin,"Banky Wellington, Rahama Sadau, Kanayo O. Kanayo, Ibrahim Suleiman, Michelle Dede, Adesua Etomi, Hilda Dokubo, Akin Lewis"
80998890,India,Udai Singh Pawar,"Priyanshu Painyuli, Chandrachoor Rai, Shadab Kamal, Rajeev Siddhartha, Sheetal Thakur, Ninad Kamat, Swati Semwal, Eijaz Khan"
80222326,Australia,,"Vrund Rao, Ved Rao, Abigail Adriano, Miah Madden, Jean Hinchliffe, Nya Cofie, Saba Zaidi Abdi, Nicholas Brown, Virginie Laverdure, Avishma Lohith, Zenia Starr, Suzi Dougherty, Aria Ferris, Danny Kim, Annabel Wolfe"
